,true_label,graph_id,method,binary_prediction,fold,probability_prediction_0,probability_prediction_1,probability_prediction_2
359,2,359,pagerank_w_mean_0.00,1,7,0.2081,0.4206,0.3713
360,2,360,pagerank_w_mean_0.00,1,7,0.2572,0.399,0.3437
361,2,361,pagerank_w_mean_0.00,1,7,0.2736,0.392,0.3343
362,1,362,pagerank_w_mean_0.00,1,7,0.2974,0.3773,0.3253
363,2,363,pagerank_w_mean_0.00,1,7,0.2199,0.4157,0.3644
364,2,364,pagerank_w_mean_0.00,1,7,0.2644,0.3917,0.3439
365,2,365,pagerank_w_mean_0.00,1,7,0.2269,0.4124,0.3607
366,1,366,pagerank_w_mean_0.00,1,8,0.274,0.4022,0.3238
367,0,367,pagerank_w_mean_0.00,1,7,0.2801,0.3828,0.3371
368,1,368,pagerank_w_mean_0.00,1,8,0.272,0.403,0.325
369,1,369,pagerank_w_mean_0.00,1,8,0.295,0.3926,0.3124
370,0,370,pagerank_w_mean_0.00,1,7,0.2656,0.3891,0.3452
371,1,371,pagerank_w_mean_0.00,1,8,0.2191,0.4261,0.3548
372,1,372,pagerank_w_mean_0.00,1,8,0.2412,0.4166,0.3422
373,1,373,pagerank_w_mean_0.00,1,8,0.1962,0.4353,0.3685
374,2,374,pagerank_w_mean_0.00,1,7,0.1902,0.427,0.3827
375,1,375,pagerank_w_mean_0.00,1,8,0.2844,0.3976,0.3181
376,2,376,pagerank_w_mean_0.00,1,7,0.2236,0.414,0.3624
377,2,377,pagerank_w_mean_0.00,1,7,0.2604,0.3975,0.3421
378,1,378,pagerank_w_mean_0.00,1,8,0.2762,0.4013,0.3225
379,2,379,pagerank_w_mean_0.00,1,7,0.217,0.4163,0.3667
380,2,380,pagerank_w_mean_0.00,1,7,0.2414,0.4061,0.3525
381,1,381,pagerank_w_mean_0.00,1,8,0.303,0.3889,0.3081
382,1,382,pagerank_w_mean_0.00,1,8,0.255,0.4106,0.3343
383,2,383,pagerank_w_mean_0.00,1,7,0.2252,0.4124,0.3624
384,0,384,pagerank_w_mean_0.00,1,7,0.264,0.3901,0.3458
385,0,385,pagerank_w_mean_0.00,1,7,0.2758,0.3844,0.3398
386,2,386,pagerank_w_mean_0.00,1,7,0.2432,0.4054,0.3514
387,2,387,pagerank_w_mean_0.00,1,7,0.2354,0.4088,0.3558
388,2,388,pagerank_w_mean_0.00,1,8,0.2542,0.4101,0.3357
389,0,389,pagerank_w_mean_0.00,1,7,0.2705,0.3898,0.3397
390,1,390,pagerank_w_mean_0.00,1,8,0.2494,0.4131,0.3375
391,2,391,pagerank_w_mean_0.00,1,8,0.2462,0.4133,0.3404
392,1,392,pagerank_w_mean_0.00,1,8,0.2523,0.4118,0.3358
393,1,393,pagerank_w_mean_0.00,1,8,0.2764,0.4011,0.3226
394,1,394,pagerank_w_mean_0.00,1,8,0.2363,0.4187,0.345
395,0,395,pagerank_w_mean_0.00,1,7,0.2707,0.3857,0.3436
396,0,396,pagerank_w_mean_0.00,1,7,0.2678,0.3876,0.3447
397,2,397,pagerank_w_mean_0.00,1,8,0.2542,0.4101,0.3357
398,0,398,pagerank_w_mean_0.00,1,8,0.299,0.3898,0.3112
399,2,399,pagerank_w_mean_0.00,1,8,0.1984,0.4316,0.3701
400,1,400,pagerank_w_mean_0.00,1,8,0.2433,0.4158,0.3409
401,1,401,pagerank_w_mean_0.00,1,8,0.2571,0.4097,0.3332
402,2,402,pagerank_w_mean_0.00,1,8,0.2312,0.4194,0.3495
403,1,403,pagerank_w_mean_0.00,1,8,0.3019,0.3895,0.3087
404,1,404,pagerank_w_mean_0.00,1,8,0.2313,0.4209,0.3478
405,2,405,pagerank_w_mean_0.00,1,8,0.2389,0.4162,0.3449
406,1,406,pagerank_w_mean_0.00,1,8,0.2649,0.4062,0.3289
407,0,407,pagerank_w_mean_0.00,1,8,0.3049,0.3871,0.308
408,1,408,pagerank_w_mean_0.00,1,8,0.2307,0.4211,0.3482
409,0,409,pagerank_w_mean_0.00,1,8,0.2943,0.3917,0.314
410,2,410,pagerank_w_mean_0.00,1,8,0.2486,0.4124,0.339
411,1,411,pagerank_w_mean_0.00,1,9,0.2509,0.4411,0.3079
412,2,412,pagerank_w_mean_0.00,1,8,0.2275,0.4207,0.3518
413,0,413,pagerank_w_mean_0.00,1,8,0.2898,0.3937,0.3164
414,2,414,pagerank_w_mean_0.00,1,8,0.214,0.4258,0.3602
415,1,415,pagerank_w_mean_0.00,1,9,0.2385,0.4468,0.3147
416,0,416,pagerank_w_mean_0.00,1,8,0.2966,0.3908,0.3126
417,2,417,pagerank_w_mean_0.00,1,8,0.2454,0.4136,0.341
418,2,418,pagerank_w_mean_0.00,1,8,0.2496,0.412,0.3384
419,1,419,pagerank_w_mean_0.00,1,9,0.258,0.4451,0.2969
420,1,420,pagerank_w_mean_0.00,1,9,0.2617,0.4391,0.2993
421,1,421,pagerank_w_mean_0.00,1,9,0.2578,0.4424,0.2998
422,0,422,pagerank_w_mean_0.00,1,8,0.3032,0.3876,0.3092
423,0,423,pagerank_w_mean_0.00,1,8,0.2712,0.402,0.3268
424,0,424,pagerank_w_mean_0.00,1,8,0.3152,0.3821,0.3027
425,1,425,pagerank_w_mean_0.00,1,9,0.2624,0.4415,0.2961
426,1,426,pagerank_w_mean_0.00,1,9,0.2572,0.4412,0.3015
427,0,427,pagerank_w_mean_0.00,1,8,0.3132,0.383,0.3038
428,0,428,pagerank_w_mean_0.00,1,8,0.2981,0.39,0.3119
429,2,429,pagerank_w_mean_0.00,1,8,0.2261,0.4212,0.3526
430,1,430,pagerank_w_mean_0.00,1,9,0.2609,0.4461,0.2929
431,1,431,pagerank_w_mean_0.00,1,9,0.271,0.4451,0.2839
432,0,432,pagerank_w_mean_0.00,1,9,0.2222,0.4341,0.3436
433,2,433,pagerank_w_mean_0.00,1,8,0.2183,0.4243,0.3575
434,2,434,pagerank_w_mean_0.00,1,8,0.2337,0.4183,0.348
435,0,435,pagerank_w_mean_0.00,1,9,0.2237,0.4299,0.3463
436,2,436,pagerank_w_mean_0.00,1,8,0.2311,0.4193,0.3496
437,2,437,pagerank_w_mean_0.00,1,8,0.2541,0.4102,0.3357
438,1,438,pagerank_w_mean_0.00,1,9,0.2637,0.445,0.2913
439,1,439,pagerank_w_mean_0.00,1,9,0.2486,0.4422,0.3092
440,0,440,pagerank_w_mean_0.00,1,9,0.2282,0.41,0.3619
441,2,441,pagerank_w_mean_0.00,1,8,0.222,0.4229,0.3552
442,0,442,pagerank_w_mean_0.00,1,9,0.2222,0.4265,0.3513
443,0,443,pagerank_w_mean_0.00,1,9,0.2183,0.4598,0.3219
444,2,444,pagerank_w_mean_0.00,1,9,0.2321,0.4384,0.3294
445,0,445,pagerank_w_mean_0.00,1,9,0.2248,0.4169,0.3583
446,1,446,pagerank_w_mean_0.00,1,9,0.2536,0.4397,0.3067
447,2,447,pagerank_w_mean_0.00,1,9,0.2099,0.4364,0.3537
448,1,448,pagerank_w_mean_0.00,1,9,0.2565,0.4348,0.3086
449,1,449,pagerank_w_mean_0.00,1,9,0.27,0.4461,0.2839
450,1,450,pagerank_w_mean_0.00,1,9,0.2581,0.4441,0.2978
451,2,451,pagerank_w_mean_0.00,1,9,0.2239,0.4377,0.3383
452,1,452,pagerank_w_mean_0.00,1,9,0.2557,0.4404,0.3039
453,2,453,pagerank_w_mean_0.00,1,9,0.2113,0.4357,0.353
454,2,454,pagerank_w_mean_0.00,1,9,0.2,0.4348,0.3651
455,2,455,pagerank_w_mean_0.00,1,9,0.1837,0.4338,0.3826
456,2,456,pagerank_w_mean_0.00,1,9,0.2258,0.4399,0.3343
457,1,457,pagerank_w_mean_0.00,1,9,0.2616,0.4452,0.2932
458,0,458,pagerank_w_mean_0.00,1,9,0.22,0.4423,0.3376
459,0,459,pagerank_w_mean_0.00,1,9,0.2203,0.4281,0.3516
460,2,460,pagerank_w_mean_0.00,1,9,0.1986,0.4353,0.3661
461,1,461,pagerank_w_mean_0.00,1,9,0.2607,0.4389,0.3004
462,2,462,pagerank_w_mean_0.00,1,9,0.2238,0.438,0.3382
463,2,463,pagerank_w_mean_0.00,1,9,0.2265,0.4391,0.3343
464,0,464,pagerank_w_mean_0.00,1,9,0.221,0.4499,0.3291
465,2,465,pagerank_w_mean_0.00,1,9,0.2159,0.4354,0.3487
466,2,466,pagerank_w_mean_0.00,1,9,0.2282,0.4387,0.3332
467,2,467,pagerank_w_mean_0.00,1,9,0.1799,0.4322,0.3879
468,2,468,pagerank_w_mean_0.00,1,9,0.2205,0.4429,0.3366
469,2,469,pagerank_w_mean_0.00,1,9,0.1754,0.4298,0.3947
470,2,470,pagerank_w_mean_0.00,1,9,0.2419,0.4376,0.3205
471,0,471,pagerank_w_mean_0.00,1,9,0.2229,0.4188,0.3583
472,2,472,pagerank_w_mean_0.00,1,9,0.2313,0.4393,0.3294
473,1,473,pagerank_w_mean_0.00,1,9,0.249,0.4324,0.3186
474,1,474,pagerank_w_mean_0.00,1,9,0.2492,0.4442,0.3066
475,1,0,pagerank_w_mean_0.25,1,0,0.3061,0.5711,0.1228
476,2,1,pagerank_w_mean_0.25,2,0,0.1726,0.3415,0.4859
477,0,2,pagerank_w_mean_0.25,1,0,0.2915,0.5483,0.1603
478,1,3,pagerank_w_mean_0.25,1,0,0.3053,0.5703,0.1244
479,2,4,pagerank_w_mean_0.25,2,0,0.1923,0.3778,0.4299
480,1,5,pagerank_w_mean_0.25,1,0,0.3067,0.572,0.1213
481,2,6,pagerank_w_mean_0.25,2,0,0.1301,0.2615,0.6084
482,0,7,pagerank_w_mean_0.25,1,0,0.2895,0.5451,0.1654
483,2,8,pagerank_w_mean_0.25,2,0,0.1602,0.3185,0.5213
484,1,9,pagerank_w_mean_0.25,1,0,0.3121,0.5797,0.1083
485,2,10,pagerank_w_mean_0.25,2,0,0.1595,0.317,0.5235
486,2,11,pagerank_w_mean_0.25,2,0,0.1186,0.2394,0.642
487,2,12,pagerank_w_mean_0.25,2,0,0.1875,0.369,0.4436
488,1,13,pagerank_w_mean_0.25,1,0,0.3102,0.5769,0.1129
489,1,14,pagerank_w_mean_0.25,1,0,0.3092,0.5754,0.1155
490,1,15,pagerank_w_mean_0.25,1,0,0.3089,0.5752,0.116
491,0,16,pagerank_w_mean_0.25,1,0,0.281,0.5318,0.1872
492,1,17,pagerank_w_mean_0.25,1,0,0.3052,0.5708,0.124
493,1,18,pagerank_w_mean_0.25,1,0,0.3075,0.5727,0.1198
494,1,19,pagerank_w_mean_0.25,1,0,0.3108,0.578,0.1112
495,0,20,pagerank_w_mean_0.25,1,0,0.2952,0.5539,0.1509
496,2,21,pagerank_w_mean_0.25,2,0,0.1524,0.3037,0.544
497,1,22,pagerank_w_mean_0.25,1,0,0.3113,0.5779,0.1107
498,2,23,pagerank_w_mean_0.25,2,0,0.1963,0.385,0.4187
499,2,24,pagerank_w_mean_0.25,2,0,0.1872,0.3684,0.4444
500,2,25,pagerank_w_mean_0.25,2,0,0.1651,0.3275,0.5073
501,1,26,pagerank_w_mean_0.25,1,0,0.3063,0.5716,0.1221
502,2,27,pagerank_w_mean_0.25,2,0,0.1924,0.3779,0.4298
503,2,28,pagerank_w_mean_0.25,2,0,0.1919,0.377,0.4312
504,2,29,pagerank_w_mean_0.25,2,0,0.1937,0.3803,0.426
505,1,30,pagerank_w_mean_0.25,1,0,0.3148,0.5843,0.1009
506,1,31,pagerank_w_mean_0.25,1,0,0.3094,0.5763,0.1143
507,2,32,pagerank_w_mean_0.25,2,0,0.1442,0.2881,0.5677
508,2,33,pagerank_w_mean_0.25,2,0,0.1655,0.3282,0.5063
509,0,34,pagerank_w_mean_0.25,1,0,0.293,0.5507,0.1563
510,2,35,pagerank_w_mean_0.25,2,0,0.1902,0.3739,0.4359
511,2,36,pagerank_w_mean_0.25,2,1,0.1878,0.3732,0.439
512,1,37,pagerank_w_mean_0.25,1,0,0.3047,0.5688,0.1265
513,2,38,pagerank_w_mean_0.25,2,1,0.1572,0.3177,0.5251
514,1,39,pagerank_w_mean_0.25,1,0,0.3097,0.5771,0.1132
515,1,40,pagerank_w_mean_0.25,1,0,0.3081,0.574,0.1179
516,2,41,pagerank_w_mean_0.25,2,1,0.1884,0.3743,0.4373
517,2,42,pagerank_w_mean_0.25,2,1,0.1519,0.3078,0.5403
518,2,43,pagerank_w_mean_0.25,1,1,0.2306,0.4477,0.3217
519,0,44,pagerank_w_mean_0.25,1,0,0.2773,0.5253,0.1974
520,0,45,pagerank_w_mean_0.25,1,0,0.294,0.5521,0.1539
521,2,46,pagerank_w_mean_0.25,2,1,0.151,0.3062,0.5428
522,1,47,pagerank_w_mean_0.25,1,0,0.3112,0.5778,0.111
523,1,48,pagerank_w_mean_0.25,1,0,0.3082,0.5752,0.1166
524,1,49,pagerank_w_mean_0.25,1,0,0.3056,0.5711,0.1233
525,1,50,pagerank_w_mean_0.25,1,1,0.2876,0.5374,0.175
526,2,51,pagerank_w_mean_0.25,2,1,0.1716,0.3441,0.4843
527,1,52,pagerank_w_mean_0.25,1,1,0.2945,0.5471,0.1584
528,1,53,pagerank_w_mean_0.25,1,1,0.2905,0.5415,0.168
529,1,54,pagerank_w_mean_0.25,1,1,0.2887,0.5389,0.1724
530,1,55,pagerank_w_mean_0.25,1,1,0.2902,0.5411,0.1687
531,2,56,pagerank_w_mean_0.25,2,1,0.1696,0.3405,0.4899
532,1,57,pagerank_w_mean_0.25,1,1,0.2831,0.531,0.1859
533,1,58,pagerank_w_mean_0.25,1,1,0.2899,0.5407,0.1694
534,0,59,pagerank_w_mean_0.25,1,0,0.2869,0.5411,0.172
535,1,60,pagerank_w_mean_0.25,1,1,0.2906,0.5417,0.1676
536,2,61,pagerank_w_mean_0.25,2,1,0.1571,0.3173,0.5256
537,1,62,pagerank_w_mean_0.25,1,1,0.2852,0.534,0.1808
538,1,63,pagerank_w_mean_0.25,1,1,0.2837,0.5319,0.1844
539,0,64,pagerank_w_mean_0.25,1,0,0.288,0.5429,0.1691
540,0,65,pagerank_w_mean_0.25,1,0,0.2812,0.5318,0.187
541,2,66,pagerank_w_mean_0.25,2,1,0.1779,0.3555,0.4666
542,0,67,pagerank_w_mean_0.25,1,0,0.2909,0.5476,0.1615
543,1,68,pagerank_w_mean_0.25,1,1,0.293,0.545,0.162
544,1,69,pagerank_w_mean_0.25,1,1,0.2779,0.5233,0.1988
545,1,70,pagerank_w_mean_0.25,1,1,0.2838,0.532,0.1842
546,2,71,pagerank_w_mean_0.25,2,1,0.1657,0.3333,0.501
547,1,72,pagerank_w_mean_0.25,1,1,0.2763,0.5209,0.2028
548,0,73,pagerank_w_mean_0.25,1,1,0.2581,0.4924,0.2495
549,1,74,pagerank_w_mean_0.25,1,1,0.2767,0.5215,0.2018
550,1,75,pagerank_w_mean_0.25,1,1,0.281,0.528,0.191
551,2,76,pagerank_w_mean_0.25,2,1,0.1242,0.2557,0.6201
552,2,77,pagerank_w_mean_0.25,2,1,0.1138,0.2356,0.6506
553,0,78,pagerank_w_mean_0.25,1,1,0.2836,0.5315,0.1849
554,1,79,pagerank_w_mean_0.25,1,1,0.285,0.5337,0.1813
555,2,80,pagerank_w_mean_0.25,2,1,0.1951,0.3862,0.4188
556,0,81,pagerank_w_mean_0.25,1,1,0.2797,0.5257,0.1945
557,1,82,pagerank_w_mean_0.25,1,1,0.2937,0.546,0.1603
558,1,83,pagerank_w_mean_0.25,1,1,0.2968,0.5504,0.1528
559,0,84,pagerank_w_mean_0.25,1,1,0.2577,0.4918,0.2506
560,2,85,pagerank_w_mean_0.25,2,1,0.1336,0.2735,0.5929
561,1,86,pagerank_w_mean_0.25,1,1,0.2827,0.5304,0.1868
562,2,87,pagerank_w_mean_0.25,2,1,0.1617,0.3258,0.5125
563,2,88,pagerank_w_mean_0.25,2,1,0.1692,0.3397,0.4911
564,1,89,pagerank_w_mean_0.25,1,2,0.2212,0.4117,0.3671
565,2,90,pagerank_w_mean_0.25,1,2,0.2423,0.3898,0.368
566,2,91,pagerank_w_mean_0.25,1,2,0.2539,0.3753,0.3708
567,1,92,pagerank_w_mean_0.25,1,2,0.2242,0.4105,0.3653
568,2,93,pagerank_w_mean_0.25,1,2,0.2269,0.4085,0.3646
569,1,94,pagerank_w_mean_0.25,1,2,0.2192,0.4151,0.3657
570,1,95,pagerank_w_mean_0.25,1,2,0.2193,0.4144,0.3663
571,1,96,pagerank_w_mean_0.25,1,2,0.2254,0.4048,0.3698
572,1,97,pagerank_w_mean_0.25,1,2,0.2058,0.4317,0.3626
573,0,98,pagerank_w_mean_0.25,1,1,0.2798,0.5258,0.1944
574,0,99,pagerank_w_mean_0.25,1,1,0.2687,0.509,0.2223
575,2,100,pagerank_w_mean_0.25,1,2,0.2299,0.4054,0.3647
576,1,101,pagerank_w_mean_0.25,1,2,0.2219,0.4115,0.3666
577,2,102,pagerank_w_mean_0.25,1,2,0.2528,0.3772,0.3701
578,2,103,pagerank_w_mean_0.25,1,2,0.2361,0.3974,0.3666
579,0,104,pagerank_w_mean_0.25,1,1,0.2688,0.5092,0.222
580,2,105,pagerank_w_mean_0.25,1,2,0.2296,0.4056,0.3648
581,1,106,pagerank_w_mean_0.25,1,2,0.2082,0.4297,0.3621
582,2,107,pagerank_w_mean_0.25,1,2,0.2435,0.3884,0.3681
583,1,108,pagerank_w_mean_0.25,1,2,0.2071,0.4289,0.364
584,0,109,pagerank_w_mean_0.25,1,1,0.2678,0.5078,0.2244
585,2,110,pagerank_w_mean_0.25,1,2,0.2063,0.4365,0.3572
586,1,111,pagerank_w_mean_0.25,1,2,0.2183,0.4206,0.3611
587,2,112,pagerank_w_mean_0.25,1,2,0.2339,0.3998,0.3663
588,2,113,pagerank_w_mean_0.25,1,2,0.2311,0.4039,0.365
589,1,114,pagerank_w_mean_0.25,1,2,0.2102,0.4235,0.3663
590,1,115,pagerank_w_mean_0.25,1,2,0.2152,0.4202,0.3646
591,1,116,pagerank_w_mean_0.25,1,2,0.2143,0.4231,0.3625
592,2,117,pagerank_w_mean_0.25,1,2,0.2249,0.4113,0.3638
593,2,118,pagerank_w_mean_0.25,1,2,0.2445,0.3869,0.3686
594,2,119,pagerank_w_mean_0.25,1,2,0.2273,0.4082,0.3645
595,1,120,pagerank_w_mean_0.25,1,2,0.2243,0.4128,0.3629
596,2,121,pagerank_w_mean_0.25,1,2,0.2487,0.3815,0.3698
597,1,122,pagerank_w_mean_0.25,1,2,0.2184,0.4185,0.3631
598,2,123,pagerank_w_mean_0.25,1,2,0.2278,0.4085,0.3637
599,1,124,pagerank_w_mean_0.25,1,2,0.2145,0.4225,0.363
600,0,125,pagerank_w_mean_0.25,1,1,0.2631,0.5003,0.2365
601,0,126,pagerank_w_mean_0.25,1,1,0.2623,0.499,0.2387
602,1,127,pagerank_w_mean_0.25,1,2,0.2221,0.4137,0.3642
603,1,128,pagerank_w_mean_0.25,1,2,0.2146,0.4237,0.3617
604,1,129,pagerank_w_mean_0.25,1,2,0.2134,0.4238,0.3628
605,0,130,pagerank_w_mean_0.25,1,1,0.2723,0.5146,0.213
606,2,131,pagerank_w_mean_0.25,1,2,0.2369,0.3962,0.367
607,0,132,pagerank_w_mean_0.25,1,2,0.247,0.3815,0.3716
608,1,133,pagerank_w_mean_0.25,1,2,0.2082,0.4282,0.3636
609,1,134,pagerank_w_mean_0.25,1,3,0.2041,0.5368,0.2591
610,2,135,pagerank_w_mean_0.25,2,3,0.186,0.3841,0.4299
611,1,136,pagerank_w_mean_0.25,1,3,0.2115,0.5524,0.2361
612,2,137,pagerank_w_mean_0.25,2,3,0.1926,0.389,0.4184
613,1,138,pagerank_w_mean_0.25,1,3,0.206,0.5425,0.2515
614,1,139,pagerank_w_mean_0.25,1,3,0.2235,0.5188,0.2577
615,0,140,pagerank_w_mean_0.25,2,2,0.2667,0.3591,0.3742
616,1,141,pagerank_w_mean_0.25,1,3,0.2137,0.553,0.2333
617,0,142,pagerank_w_mean_0.25,2,2,0.258,0.3681,0.3739
618,2,143,pagerank_w_mean_0.25,2,3,0.2002,0.3833,0.4165
619,0,144,pagerank_w_mean_0.25,2,2,0.2588,0.367,0.3743
620,2,145,pagerank_w_mean_0.25,2,3,0.1878,0.3157,0.4965
621,1,146,pagerank_w_mean_0.25,1,3,0.2075,0.5599,0.2326
622,1,147,pagerank_w_mean_0.25,1,3,0.2066,0.5687,0.2247
623,1,148,pagerank_w_mean_0.25,1,3,0.2159,0.5439,0.2401
624,1,149,pagerank_w_mean_0.25,1,3,0.2277,0.5167,0.2556
625,1,150,pagerank_w_mean_0.25,1,3,0.2146,0.5422,0.2431
626,0,151,pagerank_w_mean_0.25,2,2,0.2696,0.3563,0.3741
627,0,152,pagerank_w_mean_0.25,1,2,0.2546,0.3727,0.3727
628,2,153,pagerank_w_mean_0.25,2,3,0.1902,0.3195,0.4903
629,1,154,pagerank_w_mean_0.25,1,3,0.2276,0.5184,0.254
630,2,155,pagerank_w_mean_0.25,1,3,0.1933,0.4073,0.3995
631,2,156,pagerank_w_mean_0.25,1,3,0.1963,0.4323,0.3714
632,1,157,pagerank_w_mean_0.25,1,3,0.2093,0.5387,0.252
633,0,158,pagerank_w_mean_0.25,1,2,0.2486,0.3789,0.3725
634,1,159,pagerank_w_mean_0.25,1,3,0.2085,0.5361,0.2555
635,1,160,pagerank_w_mean_0.25,1,3,0.2102,0.543,0.2468
636,2,161,pagerank_w_mean_0.25,1,3,0.193,0.4065,0.4005
637,1,162,pagerank_w_mean_0.25,1,3,0.2277,0.5359,0.2364
638,0,163,pagerank_w_mean_0.25,2,2,0.2568,0.3695,0.3737
639,2,164,pagerank_w_mean_0.25,2,3,0.1898,0.4004,0.4098
640,1,165,pagerank_w_mean_0.25,1,3,0.208,0.5385,0.2535
641,2,166,pagerank_w_mean_0.25,2,3,0.1929,0.365,0.442
642,2,167,pagerank_w_mean_0.25,2,3,0.1979,0.3962,0.4059
643,2,168,pagerank_w_mean_0.25,2,3,0.1979,0.3661,0.4361
644,1,169,pagerank_w_mean_0.25,1,3,0.2216,0.5313,0.2471
645,2,170,pagerank_w_mean_0.25,2,3,0.1873,0.3954,0.4174
646,1,171,pagerank_w_mean_0.25,1,3,0.2085,0.559,0.2325
647,1,172,pagerank_w_mean_0.25,1,3,0.2217,0.5242,0.2541
648,1,173,pagerank_w_mean_0.25,1,3,0.2128,0.5338,0.2534
649,2,174,pagerank_w_mean_0.25,2,3,0.1909,0.3823,0.4268
650,1,175,pagerank_w_mean_0.25,1,4,0.1962,0.4762,0.3276
651,0,176,pagerank_w_mean_0.25,2,2,0.259,0.3681,0.3729
652,1,177,pagerank_w_mean_0.25,1,4,0.2053,0.4823,0.3124
653,1,178,pagerank_w_mean_0.25,1,4,0.2027,0.4901,0.3072
654,1,179,pagerank_w_mean_0.25,1,4,0.2002,0.4636,0.3362
655,1,180,pagerank_w_mean_0.25,1,4,0.2022,0.4737,0.3241
656,2,181,pagerank_w_mean_0.25,1,3,0.192,0.4315,0.3765
657,2,182,pagerank_w_mean_0.25,1,3,0.1929,0.4223,0.3848
658,0,183,pagerank_w_mean_0.25,1,2,0.2416,0.3871,0.3713
659,0,184,pagerank_w_mean_0.25,2,2,0.2552,0.3722,0.3726
660,0,185,pagerank_w_mean_0.25,1,3,0.1809,0.5032,0.316
661,0,186,pagerank_w_mean_0.25,1,3,0.1961,0.4995,0.3044
662,1,187,pagerank_w_mean_0.25,1,4,0.1976,0.4675,0.3349
663,1,188,pagerank_w_mean_0.25,1,4,0.2085,0.4744,0.3171
664,1,189,pagerank_w_mean_0.25,1,4,0.1947,0.4884,0.3169
665,1,190,pagerank_w_mean_0.25,1,4,0.188,0.4849,0.3271
666,1,191,pagerank_w_mean_0.25,1,4,0.1914,0.4867,0.3219
667,1,192,pagerank_w_mean_0.25,1,4,0.1994,0.4535,0.347
668,1,193,pagerank_w_mean_0.25,1,4,0.2026,0.4681,0.3293
669,2,194,pagerank_w_mean_0.25,2,3,0.1856,0.3513,0.4631
670,0,195,pagerank_w_mean_0.25,1,3,0.2081,0.4751,0.3168
671,2,196,pagerank_w_mean_0.25,2,4,0.2221,0.3625,0.4154
672,2,197,pagerank_w_mean_0.25,2,4,0.192,0.3199,0.4881
673,2,198,pagerank_w_mean_0.25,2,4,0.2404,0.3788,0.3809
674,2,199,pagerank_w_mean_0.25,2,4,0.195,0.3342,0.4708
675,0,200,pagerank_w_mean_0.25,1,3,0.2362,0.4659,0.2979
676,2,201,pagerank_w_mean_0.25,2,4,0.182,0.3245,0.4935
677,2,202,pagerank_w_mean_0.25,2,4,0.1881,0.3319,0.48
678,2,203,pagerank_w_mean_0.25,2,4,0.2021,0.3391,0.4588
679,0,204,pagerank_w_mean_0.25,1,3,0.1997,0.4962,0.3041
680,2,205,pagerank_w_mean_0.25,1,4,0.2418,0.3885,0.3698
681,1,206,pagerank_w_mean_0.25,1,4,0.2053,0.4849,0.3098
682,1,207,pagerank_w_mean_0.25,1,4,0.2041,0.4758,0.32
683,1,208,pagerank_w_mean_0.25,1,4,0.2137,0.4669,0.3194
684,0,209,pagerank_w_mean_0.25,1,3,0.2369,0.4514,0.3117
685,1,210,pagerank_w_mean_0.25,1,4,0.1916,0.4885,0.32
686,1,211,pagerank_w_mean_0.25,1,4,0.1937,0.4748,0.3315
687,1,212,pagerank_w_mean_0.25,1,4,0.2103,0.4655,0.3241
688,2,213,pagerank_w_mean_0.25,2,4,0.2114,0.3687,0.4199
689,0,214,pagerank_w_mean_0.25,1,3,0.2258,0.4625,0.3117
690,1,215,pagerank_w_mean_0.25,1,4,0.2008,0.4699,0.3293
691,2,216,pagerank_w_mean_0.25,2,4,0.1741,0.3115,0.5145
692,1,217,pagerank_w_mean_0.25,1,4,0.2089,0.4897,0.3014
693,1,218,pagerank_w_mean_0.25,1,5,0.2009,0.4074,0.3917
694,0,219,pagerank_w_mean_0.25,1,3,0.1968,0.4902,0.3129
695,0,220,pagerank_w_mean_0.25,1,3,0.1794,0.5126,0.308
696,1,221,pagerank_w_mean_0.25,1,5,0.2014,0.4083,0.3903
697,2,222,pagerank_w_mean_0.25,2,4,0.1896,0.3266,0.4838
698,1,223,pagerank_w_mean_0.25,1,5,0.1982,0.4013,0.4004
699,1,224,pagerank_w_mean_0.25,1,5,0.2084,0.4104,0.3812
700,1,225,pagerank_w_mean_0.25,2,5,0.1873,0.3937,0.4189
701,1,226,pagerank_w_mean_0.25,2,5,0.1886,0.3951,0.4163
702,2,227,pagerank_w_mean_0.25,2,4,0.1661,0.3005,0.5334
703,2,228,pagerank_w_mean_0.25,2,4,0.2148,0.3765,0.4088
704,0,229,pagerank_w_mean_0.25,1,3,0.2374,0.4448,0.3178
705,2,230,pagerank_w_mean_0.25,2,4,0.2133,0.3591,0.4276
706,2,231,pagerank_w_mean_0.25,2,4,0.1963,0.3424,0.4613
707,0,232,pagerank_w_mean_0.25,1,3,0.2484,0.45,0.3016
708,2,233,pagerank_w_mean_0.25,2,4,0.2088,0.3578,0.4334
709,2,234,pagerank_w_mean_0.25,2,4,0.1941,0.3445,0.4613
710,2,235,pagerank_w_mean_0.25,2,5,0.1486,0.3187,0.5327
711,2,236,pagerank_w_mean_0.25,2,5,0.136,0.2958,0.5681
712,2,237,pagerank_w_mean_0.25,2,5,0.1906,0.3851,0.4243
713,1,238,pagerank_w_mean_0.25,2,5,0.1935,0.4016,0.4049
714,1,239,pagerank_w_mean_0.25,1,5,0.2065,0.4167,0.3768
715,1,240,pagerank_w_mean_0.25,1,5,0.1967,0.4018,0.4015
716,0,241,pagerank_w_mean_0.25,1,4,0.2117,0.5271,0.2612
717,2,242,pagerank_w_mean_0.25,2,5,0.1881,0.3793,0.4326
718,0,243,pagerank_w_mean_0.25,1,4,0.2476,0.438,0.3143
